transaction_ref,transaction_cur,timestamp_ref_ns,timestamp_cur_ns,scan_ref_ns,scan_cur_ns,eval_time_s,mismatch_ref_ms,mismatch_cur_ms,image_dt_s,scan_dt_s,attempted,status,detected,klt_valid,klt_forward_valid,fb_valid,depth_associated,pnp_correspondences,pnp_inliers,inlier_ratio,reprojection_rmse_px,feature_ms,klt_ms,depth_ms,projection_ms,association_ms,pnp_ms,preprocess_ms,total_ms,T_Ccur_Cref_00,T_Ccur_Cref_01,T_Ccur_Cref_02,T_Ccur_Cref_03,T_Ccur_Cref_10,T_Ccur_Cref_11,T_Ccur_Cref_12,T_Ccur_Cref_13,T_Ccur_Cref_20,T_Ccur_Cref_21,T_Ccur_Cref_22,T_Ccur_Cref_23,visual_t_error_m,visual_r_error_deg,visual_scan_gt_t_error_m,visual_scan_gt_r_error_deg,camera_t_error_m,camera_r_error_deg,visual_relative_t_m,visual_relative_r_deg,visual_camera_relative_t_m,visual_camera_relative_r_deg,gt_relative_t_m,gt_relative_r_deg,gt_camera_relative_t_m,gt_camera_relative_r_deg,ikfom_t_error_m,ikfom_r_error_deg,paired_evaluable,e_visual_x,e_visual_y,e_visual_z,e_visual_roll,e_visual_pitch,e_visual_yaw,e_ikfom_x,e_ikfom_y,e_ikfom_z,e_ikfom_roll,e_ikfom_pitch,e_ikfom_yaw,ikfom_ref_image_offset_ms,ikfom_cur_image_offset_ms,image_minus_ikfom_dt_ms,ikfom_matched_dt_s,directional_evaluable
2974,2975,1660857693639245184,1660857693761467952,1660857693642791346,1660857693743651465,300.5458445549011,-3.546162,17.816487,0.12222276800000001,0.10086011900000001,1,VALID,296,237,296,237,50,50,44,0.88,0.42500172942230835,3.453054989222437,8.446124993497506,3.8904050015844405,2.4438389809802175,1.4295949949882925,0.6011289951857179,5.005849990993738,21.41702699009329,0.9999935533681177,0.0033327727659803424,-0.0013363562009926588,0.0007039890154783777,-0.0033357266869794232,0.9999919848096019,-0.002214326990928794,-0.002248309443950123,0.001328965641152951,0.0022187704350207626,0.9999966554484476,0.002452091896318846,0.017003553452657753,1.0008955568318898,0.014715660010224653,0.8771657723123266,0.016767775581090924,1.00089555682169,0.0033110120079815125,0.2417746136970634,0.003400477989586476,0.2417746136970634,0.017092983071559764,0.829822891672965,0.016858750893442635,0.8298228916729637,0.02570737526375469,0.896553243873931,1,-0.01209223841849307,-0.005561691835394979,0.01058140746667524,0.8917385971688192,0.32067016718657776,0.32463752933414464,0.019096934253100377,-0.005992393227180592,0.01613280721062234,0.7853222023291924,0.23293678756610514,0.3660451182559988,3.546326,-17.816324,21.36265,0.10086011800000001,1
2975,2976,1660857693761467952,1660857693842930120,1660857693743651465,1660857693844511345,300.64670419692993,17.816487,-1.581225,0.081462168,0.10085988000000001,1,INSUFFICIENT_CORRESPONDENCES,500,70,499,70,12,12,0,0.0,nan,3.9415989886038005,18.419482017634436,4.467090009711683,2.9196719988249242,1.5280020015779883,0.0,4.814692976651713,31.66151198092848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.026099038686560216,0.7629932124108914,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-17.816324,1.581151,-19.39747500000001,0.10085964300000001,0
2976,2977,1660857693842930120,1660857693924399176,1660857693844511345,1660857693945370272,300.7475633621216,-1.581225,-20.971096,0.08146905600000001,0.100858927,0,SYNC_INVALID,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.469612994696945,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03849721231308225,1.023630078743608,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
2977,2978,1660857693924399176,1660857694046647632,1660857693945370272,1660857694046173408,300.84836649894714,-20.971096,0.474224,0.122248456,0.100803136,0,SYNC_INVALID,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.416254002833739,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04124754543883831,0.5476922348603129,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
2978,2979,1660857694046647632,1660857694128124568,1660857694046173408,1660857694147033289,300.94922637939453,0.474224,-18.908721,0.081476936,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,148,70,129,70,17,17,0,0.0,nan,3.284106991486624,5.350101011572406,4.151614004513249,2.521084010368213,1.6095069877337664,0.0,2.6867490087170154,15.488286007894203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.039711536279514424,0.995176510486073,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.474059,18.908885,-19.382944000000013,0.10085988000000001,0
2979,2980,1660857694128124568,1660857694250296664,1660857694147033289,1660857694247893408,301.0500864982605,-18.908721,2.403256,0.12217209600000001,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,68,25,48,25,5,5,0,0.0,nan,3.3402600092813373,3.2994729990605265,3.8755979912821203,2.397743024630472,1.4611629885621369,0.0,3.4500519977882504,13.986195990582928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.041150300015357126,1.4852635750316485,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.908885,-2.403092,21.311976999999995,0.10086011900000001,0
2980,2981,1660857694250296664,1660857694331772792,1660857694247893408,1660857694348753289,301.1509463787079,2.403256,-16.980497,0.08147612800000001,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,89,27,65,27,10,10,0,0.0,nan,3.4143619996029884,3.4088449901901186,4.61292002000846,3.0445489974226803,1.5464400057680905,0.0,3.621025010943413,15.081666992045939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05930135015286707,0.8579220501772472,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.403092,16.98066,-19.383752000000005,0.10085988000000001,0
2981,2982,1660857694331772792,1660857694453986664,1660857694348753289,1660857694449613407,301.2518062591553,-16.980497,4.373257,0.122213872,0.10086011800000001,1,INSUFFICIENT_CORRESPONDENCES,12,0,1,0,0,0,0,0.0,nan,3.331040992634371,0.9651450091041625,3.7246700085233897,2.3047129798214883,1.4066160074435174,0.0,2.858630003174767,10.893805010709912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.052820423296806314,0.9645576252547788,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.98066,-4.373331,21.35399099999999,0.10085988100000001,0
2982,2983,1660857694453986664,1660857694535477760,1660857694449613407,1660857694550473288,301.35266613960266,4.373257,-14.995528,0.081491096,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,500,51,375,51,13,13,0,0.0,nan,5.368748999899253,17.379536002408713,3.8188869948498905,2.394042006926611,1.40912999631837,0.0,4.327336006099358,30.91252699960023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.051563758304677125,1.0478270008290749,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.373331,14.995453,-19.368784000000012,0.10085988000000001,0
2983,2984,1660857694535477760,1660857694657079436,1660857694550473288,1660857694651333407,301.4535264968872,-14.995528,5.746029,0.121601676,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,500,39,299,39,5,5,0,0.0,nan,10.243854980217293,12.76948000304401,3.887820988893509,2.406054991297424,1.4671690005343407,0.0,4.411496047396213,31.33234806591645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.032794153914987065,0.959272735445962,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.995453,-5.745866,20.741318999999994,0.10086035700000001,0
2984,2985,1660857694657079436,1660857694738972102,1660857694651333407,1660857694752193287,301.5543863773346,5.746029,-13.221185,0.081892666,0.10085988000000001,1,INSUFFICIENT_CORRESPONDENCES,500,98,401,98,24,24,0,0.0,nan,5.120670975884423,14.686779992189258,4.510252008913085,2.962764003314078,1.524020015494898,0.0,3.038474009372294,27.391028008423746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05706428189110322,1.485462709066007,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.745866,13.221349,-18.96721500000001,0.10085988100000001,0
2985,2986,1660857694738972102,1660857694861509601,1660857694752193287,1660857694853053406,301.65524649620056,-13.221185,8.456195,0.12253749900000001,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,500,87,413,87,12,12,0,0.0,nan,3.9745639951433986,17.452730011427775,4.007040988653898,2.4694009916856885,1.5173849824350327,0.0,2.9652089870069176,28.425736003555357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056286668825677094,1.6630285171637598,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.221349,-8.456031,21.677379999999996,0.10086011900000001,0
2986,2987,1660857694861509601,1660857694942964751,1660857694853053406,1660857694953913287,301.75610637664795,8.456195,-10.948536,0.08145515,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,500,57,392,57,12,12,0,0.0,nan,4.4625500158872455,15.116866008611396,4.067175003001466,2.5800300063565373,1.4714990102220327,0.0,3.2132180058397353,26.87657199567184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03934996882736494,0.8913137956324014,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.456031,10.948699,-19.404730000000008,0.10085988000000001,0
2987,2988,1660857694942964751,1660857695064948639,1660857694953913287,1660857695054717377,301.8569104671478,-10.948536,10.231262,0.12198388800000001,0.10080409000000001,1,INSUFFICIENT_CORRESPONDENCES,500,12,298,12,3,3,0,0.0,nan,6.013530015479773,14.450504997512326,4.379088990390301,2.906751004047692,1.456134021282196,0.0,3.2132180058397353,28.075618000002578,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04381575110212278,0.9102846714717988,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.948699,-10.231098,21.179797,0.10080409100000001,0
2988,2989,1660857695064948639,1660857695146343733,1660857695054717377,1660857695155577258,301.9577703475952,10.231262,-9.233525,0.081395094,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,500,42,394,42,4,4,0,0.0,nan,8.06604398530908,14.280230010626838,4.500893002841622,2.64945300295949,1.8295090121682733,0.0,2.875602018320933,29.752802016446367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0275827965491015,0.6997609344147178,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-10.231098,9.233688,-19.46478600000001,0.10085988000000001,0
2989,2990,1660857695146343733,1660857695269429431,1660857695155577258,1660857695256437376,302.0586302280426,-9.233525,12.992055,0.12308569800000001,0.10086011800000001,1,INSUFFICIENT_CORRESPONDENCES,366,93,327,93,21,21,0,0.0,nan,3.426374983973801,11.55583601212129,4.012767982203513,2.5067669921554625,1.4902170223649591,0.0,2.8734380030073225,21.884480986045673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0310372370743142,0.7067066573491447,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.233688,-12.992129,22.225816999999996,0.10085988100000001,0
2990,2991,1660857695269429431,1660857695351332892,1660857695256437376,1660857695357297257,302.15949010849,12.992055,-5.964365,0.08190346100000001,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,312,100,293,100,26,26,0,0.0,nan,5.87084298604168,9.76215599803254,7.919376017525792,3.6243080103304237,4.260217974660918,0.0,2.849620970664546,26.428814977407455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04070655095337206,0.27695234761402054,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-12.992129,5.96429,-18.956419000000004,0.10085988000000001,0
2991,2992,1660857695351332892,1660857695474247233,1660857695357297257,1660857695458157375,302.26035022735596,-5.964365,16.089858,0.12291434100000001,0.10086011800000001,1,INSUFFICIENT_CORRESPONDENCES,40,18,36,18,3,3,0,0.0,nan,4.100560006918386,2.130666980519891,3.6937999830115587,2.30953301070258,1.3708570040762424,0.0,2.796958986436948,12.744405976263806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0440611648374554,0.5449813063757671,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.96429,-16.089932,22.054222,0.10086011900000001,0
2992,2993,1660857695474247233,1660857695556445295,1660857695458157375,1660857695559017256,302.3612103462219,16.089858,-2.571961,0.082198062,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,42,16,42,16,2,2,0,0.0,nan,4.679828998632729,2.2229989990592003,3.668725985335186,2.255125989904627,1.400190987624228,0.0,3.03749498561956,13.627626991365105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05042324296609143,0.7540690635486313,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-16.089932,2.572125,-18.66205700000001,0.10086011900000001,0
2993,2994,1660857695556445295,1660857695680117823,1660857695559017256,1660857695659877375,302.4620704650879,-2.571961,20.240448,0.123672528,0.10086011900000001,0,SYNC_INVALID,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.6705489542800933,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04790557169568321,0.6968689858032548,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
2994,2995,1660857695680117823,1660857695721316420,1660857695659877375,1660857695760737256,302.5629303455353,20.240448,-39.420836,0.041198597,0.10085988100000001,0,SYNC_INVALID,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.007751979865133762,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02543414600177801,0.9430595682039635,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
2995,2996,1660857695721316420,1660857695844541318,1660857695760737256,1660857695861597374,302.66379046440125,-39.420836,-17.056056,0.12322489800000001,0.10086011800000001,0,SYNC_INVALID,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,4.078978003235534,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.038556669306935146,0.2205889765491267,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
2996,2997,1660857695844541318,1660857695966754638,1660857695861597374,1660857695962456301,302.7646493911743,-17.056056,4.298337,0.12221332000000001,0.100858927,1,INSUFFICIENT_CORRESPONDENCES,83,49,81,49,4,4,0,0.0,nan,4.857716005062684,3.641277988208458,9.250075003365055,6.693231000099331,2.5407100038137287,0.0,8.077847014646977,25.847309996606782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.017953735086288888,0.6427582021795091,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.05622,-4.298173,21.354393000000012,0.100858927,0
2997,2998,1660857695966754638,1660857696048247766,1660857695962456301,1660857696063260391,302.8654534816742,4.298337,-15.012625,0.08149312800000001,0.10080409000000001,1,INSUFFICIENT_CORRESPONDENCES,500,38,449,38,4,4,0,0.0,nan,4.3606509862001985,16.577261994825676,3.7928359815850854,2.3057610087562352,1.4727569941896945,0.0,7.006821018876508,31.753703020513058,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.013460629434271279,0.7429763138523322,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.298173,15.012789,-19.310962,0.10080409000000001,0
2998,2999,1660857696048247766,1660857696170451702,1660857696063260391,1660857696164120272,302.9663133621216,-15.012625,6.33143,0.12220393600000001,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,52,34,52,34,3,3,0,0.0,nan,3.208469017408788,2.3455019982066005,3.809109010035172,2.3457810166291893,1.4490800094790757,0.0,4.70029198913835,14.077687985263765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02183324727639971,0.19912787439124618,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.012789,-6.331266,21.344055,0.10085988100000001,0
2999,3000,1660857696170451702,1660857696251925870,1660857696164120272,1660857696264980391,303.06717348098755,6.33143,-13.054521,0.081474168,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,500,54,489,54,5,5,0,0.0,nan,6.4985120261553675,15.39504699758254,3.853597998386249,2.364778018090874,1.4744329964742064,0.0,5.9962789819110185,31.762502971105278,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.030541020633679916,0.2121792846334272,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.331266,13.054685,-19.385951000000013,0.10086011900000001,0
3000,3001,1660857696251925870,1660857696374127454,1660857696264980391,1660857696365840272,303.16803336143494,-13.054521,8.287182,0.122201584,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,47,38,44,38,2,2,0,0.0,nan,4.630798997823149,2.1332520118448883,3.767412999877706,2.324410015717149,1.4292460109572858,0.0,5.709926976123825,16.25857298495248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.007547489419212138,0.5476286539230283,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.054685,-8.287019,21.34170399999999,0.10085988000000001,0
3001,3002,1660857696374127454,1660857696465619966,1660857696365840272,1660857696466700390,303.2688932418823,8.287182,-1.080424,0.09149251200000001,0.10086011800000001,1,INSUFFICIENT_CORRESPONDENCES,500,0,342,0,0,0,0,0.0,nan,7.515551027609035,25.31036699656397,4.278865992091596,2.636043995153159,1.619984017452225,0.0,5.693793995305896,42.82448798767291,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.01341952861992849,0.2313462489878706,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.287019,1.080349,-9.367368,0.10085988000000001,0
3002,3003,1660857696465619966,1660857696587828678,1660857696466700390,1660857696567560271,303.3697531223297,-1.080424,20.268407,0.12220871200000001,0.10085988100000001,0,SYNC_INVALID,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,4.285850998712704,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.023041722491083445,0.888698854739577,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
3003,3004,1660857696587828678,1660857696659304510,1660857696567560271,1660857696668420389,303.47061347961426,20.268407,-9.115879,0.071475832,0.10086011800000001,0,SYNC_INVALID,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.4534109795931727,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.023027019071496117,0.6691609419652959,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
3004,3005,1660857696659304510,1660857696781511838,1660857696668420389,1660857696769280270,303.57147336006165,-9.115879,12.231568,0.122207328,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,48,34,42,34,2,2,0,0.0,nan,4.578976979246363,5.843954015290365,6.527846009703353,5.16515999333933,1.3460640038829297,0.0,2.7308189892210066,19.721893972018734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03280299263762251,0.8895513789623151,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.116043,-12.231404,21.347446999999992,0.10085988100000001,0
3005,3006,1660857696781511838,1660857696872995902,1660857696769280270,1660857696870140389,303.6723334789276,12.231568,2.855513,0.091484064,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,43,0,9,0,0,0,0,0.0,nan,4.939990001730621,1.7979409894905984,3.6034240038134158,2.241298003355041,1.3487879768945277,0.0,3.3275480091106147,13.68678201106377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029703334756354626,0.5568607984051066,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-12.231404,-2.855349,-9.376055000000008,0.10086011900000001,0
3006,3007,1660857696872995902,1660857696954459286,1660857696870140389,1660857696971000270,303.773193359375,2.855513,-16.540984,0.081463384,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,87,28,65,28,0,0,0,0.0,nan,3.4339179983362556,3.9890920161269605,3.6375769996084273,2.226630022050813,1.3962099910713732,0.0,3.4969150146935135,14.576150017092004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.021877961700239347,0.33420425972914763,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.855349,16.541147,-19.396496000000013,0.10085988000000001,0
3007,3008,1660857696954459286,1660857697066668934,1660857696971000270,1660857697071803406,303.87399649620056,-16.540984,-5.134472,0.11220964800000001,0.100803136,1,INSUFFICIENT_CORRESPONDENCES,160,0,76,0,0,0,0,0.0,nan,6.162433011922985,7.337663002545014,3.661184018710628,2.2894879803061485,1.3577970094047487,0.0,3.137997002340853,20.316388021456078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.021036153158674076,0.6598954627988319,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.541147,5.134636,11.406511000000009,0.100803137,0
3008,3009,1660857697066668934,1660857697188894518,1660857697071803406,1660857697172663287,303.97485637664795,-5.134472,16.231231,0.12222558400000001,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,26,18,26,18,0,0,0,0.0,nan,3.2813139841891825,1.8123280024155974,5.455910984892398,3.0514640093315393,2.37155202194117,0.0,3.0736729968339205,13.649975997395813,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.030417961852469824,0.6637807324629155,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.134636,-16.231068,21.365704,0.10085988000000001,0
