sequence,frame,window,phase,relative_time_s,init_type,init_to_raw_translation_m,init_to_raw_rotation_deg,initial_translation_error_m,raw_endpoint_translation_error_m,translation_error_change_m,correction_ratio_translation,fitness,transformation_probability,iterations,converged
Floor01,F01_NDT_1402,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.793,ONLINE_BASELINE,0.0737553,0.261722,5.33174,5.28933,-0.04241,0.00795425133259,15.99,0.763374,2,1
Floor01,F01_NDT_1402,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.793,ORACLE_RELATIVE,0.803056,1.21729,0,0.803056,0.803056,NA,0.307082,1.40229,13,1
Floor01,F01_NDT_1402,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.793,PERFECT_INCREMENT,0.043988,0.64932,5.17928,5.15158,-0.0277,0.00534823373133,16.3604,0.753378,2,1
Floor01,F01_NDT_1403,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.893,ONLINE_BASELINE,0.026315,0.271709,5.36604,5.36567,-0.00037,6.89521509344e-05,17.0182,0.762278,1,1
Floor01,F01_NDT_1403,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.893,ORACLE_RELATIVE,0.824354,1.71237,0,0.824354,0.824354,NA,0.34661,1.38239,12,1
Floor01,F01_NDT_1403,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.893,PERFECT_INCREMENT,0.0244163,0.206025,5.28689,5.26783,-0.01906,0.00360514404499,17.3018,0.768167,1,1
Floor01,F01_NDT_1404,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.994,ONLINE_BASELINE,0.00230457,0.216042,5.44097,5.44103,5.99999999995e-05,-1.10274454738e-05,17.9143,0.744862,1,1
Floor01,F01_NDT_1404,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.994,ORACLE_RELATIVE,0.798949,1.31185,0,0.798949,0.798949,NA,0.285201,1.37814,12,1
Floor01,F01_NDT_1404,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.994,PERFECT_INCREMENT,0.011602,0.257303,5.36331,5.36336,4.99999999999e-05,-9.32260115486e-06,17.6901,0.75587,1,1
Floor01,F01_NDT_1405,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.095,ONLINE_BASELINE,0.0221736,0.221011,5.53869,5.53078,-0.00791,0.00142813553385,17.4351,0.72866,1,1
Floor01,F01_NDT_1405,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.095,ORACLE_RELATIVE,0.775065,0.785061,0,0.775065,0.775065,NA,0.284149,1.37059,11,1
Floor01,F01_NDT_1405,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.095,PERFECT_INCREMENT,0.019686,0.232553,5.41436,5.4121,-0.00226,0.000417408521044,16.8074,0.743587,1,1
Floor01,F01_NDT_1406,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.196,ONLINE_BASELINE,0.0240875,0.992643,5.63145,5.64272,0.01127,-0.00200126077653,17.7513,0.726902,1,1
Floor01,F01_NDT_1406,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.196,ORACLE_RELATIVE,0.762105,0.657478,0,0.762105,0.762105,NA,0.285379,1.34597,11,1
Floor01,F01_NDT_1406,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.196,PERFECT_INCREMENT,0.0417876,0.628182,5.5041,5.52121,0.01711,-0.00310859177704,15.5289,0.74704,2,1
Floor01,F01_NDT_1407,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.297,ONLINE_BASELINE,0.0220208,0.151412,5.71966,5.71979,0.00013,-2.27286237293e-05,19.2456,0.749642,1,1
Floor01,F01_NDT_1407,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.297,ORACLE_RELATIVE,0.745346,0.851049,0,0.745346,0.745346,NA,0.312208,1.37199,11,1
Floor01,F01_NDT_1407,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.297,PERFECT_INCREMENT,0.0991363,0.326496,5.64154,5.62914,-0.0124,0.00219798140224,20.4036,0.75154,2,1
Floor01,F01_NDT_1408,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.398,ONLINE_BASELINE,0.0151062,0.295835,5.79866,5.79865,-9.99999999962e-06,1.72453635833e-06,19.3356,0.737771,1,1
Floor01,F01_NDT_1408,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.398,ORACLE_RELATIVE,0.760098,0.463705,0,0.760098,0.760098,NA,0.360715,1.31371,11,1
Floor01,F01_NDT_1408,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.398,PERFECT_INCREMENT,0.0508364,0.691817,5.71811,5.72441,0.0063,-0.00110176264535,17.3579,0.750839,2,1
Floor01,F01_NDT_1409,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.499,ONLINE_BASELINE,0.0499231,0.549002,5.88281,5.87295,-0.00986,0.00167606976938,19.6372,0.753009,2,1
Floor01,F01_NDT_1409,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.499,ORACLE_RELATIVE,0.757877,0.374707,0,0.757877,0.757877,NA,0.285839,1.41403,11,1
Floor01,F01_NDT_1409,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.499,PERFECT_INCREMENT,0.0105399,0.120938,5.79733,5.79492,-0.00241,0.000415708610688,22.2314,0.715937,1,1
Floor01,F01_NDT_1410,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.6,ONLINE_BASELINE,0.0954469,0.281587,5.94892,5.94375,-0.00517,0.000869065309334,19.5536,0.743471,2,1
Floor01,F01_NDT_1410,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.6,ORACLE_RELATIVE,0.737194,0.726628,0,0.737194,0.737194,NA,0.302407,1.35455,11,1
Floor01,F01_NDT_1410,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.6,PERFECT_INCREMENT,0.0961996,0.48654,5.87103,5.85089,-0.02014,0.00343040318309,19.4302,0.746112,2,1
Floor01,F01_NDT_1411,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.7,ONLINE_BASELINE,0.0586527,0.268853,6.07041,6.10659,0.03618,-0.00596005871103,19.3865,0.784574,2,1
Floor01,F01_NDT_1411,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.7,ORACLE_RELATIVE,0.768227,0.825459,0,0.768227,0.768227,NA,0.296926,1.38378,11,1
Floor01,F01_NDT_1411,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.7,PERFECT_INCREMENT,0.0640917,0.105051,5.99028,6.01488,0.0246,-0.0041066527775,19.3245,0.78259,2,1
Floor01,F01_NDT_1412,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.801,ONLINE_BASELINE,0.0236674,0.181999,6.27068,6.2738,0.00312,-0.000497553694336,16.7471,0.734578,1,1
Floor01,F01_NDT_1412,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.801,ORACLE_RELATIVE,0.733336,0.59598,0,0.733336,0.733336,NA,0.295083,1.39761,11,1
Floor01,F01_NDT_1412,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.801,PERFECT_INCREMENT,0.0459199,0.278126,6.15301,6.1602,0.00719,-0.00116853377453,17.5716,0.732806,2,1
Floor01,F01_NDT_1413,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.902,ONLINE_BASELINE,0.0699289,0.310662,6.31233,6.30883,-0.0035,0.000554470377816,19.7556,0.760245,2,1
Floor01,F01_NDT_1413,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.902,ORACLE_RELATIVE,0.717578,1.41255,0,0.717578,0.717578,NA,0.296687,1.43724,11,1
Floor01,F01_NDT_1413,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.902,PERFECT_INCREMENT,0.0141626,0.228696,6.27109,6.26643,-0.00466,0.000743092508639,19.7069,0.790349,1,1
