sequence,record_scope,frame,window,phase,relative_time_s,actual_timestamp,init_type,initial_translation_error_m,initial_rotation_error_deg,raw_endpoint_translation_error_m,raw_endpoint_rotation_error_deg,translation_error_change_m,rotation_error_change_deg,correction_ratio_translation,ndt_displacement_translation_m,ndt_displacement_rotation_deg,fitness,transformation_probability,iterations,converged,translation_limited,rotation_limited,baseline_oracle_endpoint_separation_m,baseline_oracle_endpoint_separation_deg,window_stats_inclusion,source,observation_conditioning
Floor01,registration_counterfactual,F01_NDT_0422,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.8545,1660857435.05,PERFECT_INCREMENT,0.343437,2.98229,0.33901,3.0134,-0.004427,0.03111,0.0128902826428,0.00737415,0.0836919,0.0244982,1.81691,1,1,0,0,0.12191,0.802229,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0423,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.9554,1660857435.15,ONLINE_BASELINE,0.342473,3.03125,0.343446,3.06362,0.000973,0.03237,-0.00284109988233,0.0158376,0.0636931,0.0268886,1.82138,1,1,0,0,0.123302,1.10718,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0423,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.9554,1660857435.15,ORACLE_RELATIVE,0,4.11309e-16,0.231115,2.01074,0.231115,2.01074,NA,0.231115,2.01074,0.0259086,1.80962,4,1,0,0,0.123302,1.10718,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0423,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.9554,1660857435.15,PERFECT_INCREMENT,0.342821,2.92425,0.338079,2.93519,-0.004742,0.01094,0.0138322914874,0.0156583,0.0841298,0.0267133,1.82175,1,1,0,0,0.123302,1.10718,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1087,W3_P050,PHASE2,109.024,1660857502.22,ONLINE_BASELINE,0.509554,1.71929,0.51386,1.86255,0.004306,0.14326,-0.0084505273239,0.00459814,0.215897,0.030957,1.88933,1,1,0,1,0.0649437,0.588135,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1087,W3_P050,PHASE2,109.024,1660857502.22,ORACLE_RELATIVE,0,3.18366e-15,0.453125,1.54135,0.453125,1.54135,NA,0.453125,1.54135,0.0305109,1.89548,7,1,0,1,0.0649437,0.588135,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1087,W3_P050,PHASE2,109.024,1660857502.22,PERFECT_INCREMENT,0.49843,1.16461,0.487354,1.33485,-0.011076,0.17024,0.0222217763778,0.0167935,0.682945,0.029693,1.89465,1,1,0,1,0.0649437,0.588135,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1088,W3_P050,PHASE2,109.124,1660857502.32,ONLINE_BASELINE,0.523623,2.05241,0.533311,1.99593,0.009688,-0.05648,-0.0185018610718,0.0117208,0.636107,0.0331987,1.86389,1,1,0,1,0.0609627,0.923507,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1088,W3_P050,PHASE2,109.124,1660857502.32,ORACLE_RELATIVE,0,6.44136e-15,0.501928,1.65089,0.501928,1.65089,NA,0.501928,1.65089,0.0305643,1.86908,8,1,0,1,0.0609627,0.923507,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1088,W3_P050,PHASE2,109.124,1660857502.32,PERFECT_INCREMENT,0.51662,1.99024,0.531145,1.97133,0.014525,-0.01891,-0.0281154426851,0.0162731,0.228206,0.0310246,1.86057,1,1,0,1,0.0609627,0.923507,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1089,W3_P050,PHASE2,109.225,1660857502.42,ONLINE_BASELINE,0.545555,2.36617,0.54885,2.27436,0.003295,-0.09181,-0.00603972101805,0.0174641,0.549854,0.0339125,1.90065,1,1,0,1,0.0856845,1.03487,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1089,W3_P050,PHASE2,109.225,1660857502.42,ORACLE_RELATIVE,0,4.44496e-16,0.505483,2.02535,0.505483,2.02535,NA,0.505483,2.02535,0.0311348,1.90204,8,1,0,1,0.0856845,1.03487,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1089,W3_P050,PHASE2,109.225,1660857502.42,PERFECT_INCREMENT,0.536974,2.18247,0.549507,2.32893,0.012533,0.14646,-0.0233400499838,0.0186034,0.557551,0.0341822,1.88705,1,1,0,1,0.0856845,1.03487,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1090,W3_P050,PHASE2,109.326,1660857502.52,ONLINE_BASELINE,0.555031,3.03184,0.564524,2.5452,0.009493,-0.48664,-0.0171035491711,0.0412671,0.859147,0.037164,1.87502,2,1,0,1,0.144542,1.89391,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1090,W3_P050,PHASE2,109.326,1660857502.52,ORACLE_RELATIVE,0,3.85746e-16,0.473018,1.42743,0.473018,1.42743,NA,0.473018,1.42743,0.0322707,1.88226,7,1,0,1,0.144542,1.89391,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1090,W3_P050,PHASE2,109.326,1660857502.52,PERFECT_INCREMENT,0.554622,3.20348,0.559035,2.7371,0.004413,-0.46638,-0.00795677055724,0.0307061,0.686313,0.0383954,1.86616,1,1,0,1,0.144542,1.89391,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1091,W3_P050,PHASE2,109.427,1660857502.62,ONLINE_BASELINE,0.582114,4.10417,0.588979,3.04013,0.006865,-1.06404,-0.0117932226334,0.047763,1.30261,0.0407275,1.82055,2,1,0,1,0.21033,2.54763,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1091,W3_P050,PHASE2,109.427,1660857502.62,ORACLE_RELATIVE,0,4.44496e-16,0.474624,1.15948,0.474624,1.15948,NA,0.474624,1.15948,0.0309515,1.85486,7,1,0,1,0.21033,2.54763,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1091,W3_P050,PHASE2,109.427,1660857502.62,PERFECT_INCREMENT,0.570999,4.04514,0.585716,2.9372,0.014717,-1.10794,-0.025774125699,0.0510991,1.15975,0.0398084,1.82235,2,1,0,1,0.21033,2.54763,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1092,W3_P050,PHASE2,109.528,1660857502.73,ONLINE_BASELINE,0.607706,4.83147,0.627117,4.46795,0.019411,-0.36352,-0.0319414322057,0.0289513,0.402116,0.135691,1.69436,1,1,0,1,0.321515,4.19101,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1092,W3_P050,PHASE2,109.528,1660857502.73,ORACLE_RELATIVE,0,3.05541e-15,0.476164,1.42923,0.476164,1.42923,NA,0.476164,1.42923,0.0406725,1.80308,7,1,0,1,0.321515,4.19101,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1092,W3_P050,PHASE2,109.528,1660857502.73,PERFECT_INCREMENT,0.597279,4.81115,0.635965,4.13685,0.038686,-0.6743,-0.0647704004326,0.0523613,1.09803,0.105715,1.71968,2,1,0,1,0.321515,4.19101,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1093,W3_P050,PHASE2,109.629,1660857502.83,ONLINE_BASELINE,0.686865,5.43158,0.65927,4.56878,-0.027595,-0.8628,0.0401752891762,0.0385677,1.07021,0.400857,1.61752,3,1,0,1,0.347451,4.29979,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1093,W3_P050,PHASE2,109.629,1660857502.83,ORACLE_RELATIVE,0,1.60265e-15,0.478233,1.93574,0.478233,1.93574,NA,0.478233,1.93574,0.0466824,1.77668,7,1,0,1,0.347451,4.29979,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1093,W3_P050,PHASE2,109.629,1660857502.83,PERFECT_INCREMENT,0.63948,5.696,0.642086,5.25348,0.002606,-0.44252,-0.0040751860887,0.00611184,0.594957,0.730311,1.57292,1,1,0,1,0.347451,4.29979,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1094,W3_P050,PHASE2,109.73,1660857502.93,ONLINE_BASELINE,0.680749,6.7016,0.681538,6.2196,0.000789,-0.482,-0.00115901749397,0.0253764,0.563979,1.15828,1.53908,1,1,0,1,0.294339,5.97398,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1094,W3_P050,PHASE2,109.73,1660857502.93,ORACLE_RELATIVE,0,1.2424e-17,0.543277,1.71806,0.543277,1.71806,NA,0.543277,1.71806,0.0617415,1.75112,8,1,0,1,0.294339,5.97398,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1094,W3_P050,PHASE2,109.73,1660857502.93,PERFECT_INCREMENT,0.673398,6.42233,0.675395,5.92178,0.001997,-0.50055,-0.00296555677326,0.0179472,0.505942,1.01735,1.5488,1,1,0,1,0.294339,5.97398,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1095,W3_P050,PHASE2,109.83,1660857503.03,ONLINE_BASELINE,0.711319,7.1087,0.702907,6.71608,-0.008412,-0.39262,0.0118259177669,0.030288,0.604292,1.59193,1.52326,1,1,0,1,0.310344,6.62908,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1095,W3_P050,PHASE2,109.83,1660857503.03,ORACLE_RELATIVE,0,2.32951e-18,0.556767,2.12765,0.556767,2.12765,NA,0.556767,2.12765,0.0774637,1.74435,8,1,0,1,0.310344,6.62908,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1095,W3_P050,PHASE2,109.83,1660857503.03,PERFECT_INCREMENT,0.690727,6.87593,0.696289,6.47762,0.005562,-0.39831,-0.00805238538525,0.0228744,0.543846,1.29872,1.53178,1,1,0,1,0.310344,6.62908,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1096,W3_P050,PHASE2,109.931,1660857503.13,ONLINE_BASELINE,0.71911,8.43719,0.651214,7.74254,-0.067896,-0.69465,0.0944167095437,0.0865477,1.81437,2.02036,1.53548,3,1,0,1,0.21933,7.85377,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1096,W3_P050,PHASE2,109.931,1660857503.13,ORACLE_RELATIVE,0,1.15239e-17,0.537353,1.97479,0.537353,1.97479,NA,0.537353,1.97479,0.0802947,1.73549,8,1,0,1,0.21933,7.85377,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1096,W3_P050,PHASE2,109.931,1660857503.13,PERFECT_INCREMENT,0.714858,8.08737,0.642861,7.72493,-0.071997,-0.36244,0.100715107056,0.104774,1.75438,2.08496,1.54068,3,1,0,1,0.21933,7.85377,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1097,W3_P050,PHASE2,110.032,1660857503.23,ONLINE_BASELINE,0.624744,8.81674,0.616785,8.65847,-0.007959,-0.15827,0.0127396181476,0.0166789,0.485919,2.65088,1.55656,1,1,0,1,0.118082,8.90609,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1097,W3_P050,PHASE2,110.032,1660857503.23,ORACLE_RELATIVE,0,1.68674e-15,0.54706,1.3239,0.54706,1.3239,NA,0.54706,1.3239,0.067294,1.76876,8,1,0,1,0.118082,8.90609,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1097,W3_P050,PHASE2,110.032,1660857503.23,PERFECT_INCREMENT,0.662823,9.36066,0.654468,9.59547,-0.008355,0.23481,0.0126051751373,0.0142366,1.82268,3.30665,1.52993,1,1,0,1,0.118082,8.90609,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1098,W3_P050,PHASE2,110.133,1660857503.33,ONLINE_BASELINE,0.595657,10.2368,0.589323,10.0649,-0.006334,-0.1719,0.010633636472,0.0184258,1.04847,2.98875,1.54206,1,1,0,1,0.110986,10.1918,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1098,W3_P050,PHASE2,110.133,1660857503.33,ORACLE_RELATIVE,0,8.19987e-16,0.555213,1.44723,0.555213,1.44723,NA,0.555213,1.44723,0.0634203,1.77921,8,1,0,1,0.110986,10.1918,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1098,W3_P050,PHASE2,110.133,1660857503.33,PERFECT_INCREMENT,0.626921,10.0692,0.624911,9.82281,-0.00201,-0.24639,0.00320614559091,0.00929455,0.467001,2.92365,1.54352,1,1,0,1,0.110986,10.1918,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1099,W3_P050,PHASE2,110.234,1660857503.43,ONLINE_BASELINE,0.552562,9.45266,0.557942,8.96482,0.00538,-0.48784,-0.00973646396242,0.0285749,0.529969,2.37875,1.57391,1,1,0,0,0.142603,9.57692,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1099,W3_P050,PHASE2,110.234,1660857503.43,ORACLE_RELATIVE,0,6.45304e-15,0.543463,2.04468,0.543463,2.04468,NA,0.543463,2.04468,0.0529971,1.8213,8,1,0,0,0.142603,9.57692,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1099,W3_P050,PHASE2,110.234,1660857503.43,PERFECT_INCREMENT,0.595451,10.4751,0.603921,10.1392,0.00847,-0.3359,-0.0142245121765,0.0265517,0.386154,3.00249,1.55757,1,1,0,0,0.142603,9.57692,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1100,W3_P050,PHASE2,110.335,1660857503.53,ONLINE_BASELINE,0.54249,9.86476,0.533108,9.14518,-0.009382,-0.71958,0.017294328006,0.0679138,1.00753,1.05208,1.59766,2,1,0,0,0.124744,9.2157,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1100,W3_P050,PHASE2,110.335,1660857503.53,ORACLE_RELATIVE,0,5.20894e-17,0.505963,1.72756,0.505963,1.72756,NA,0.505963,1.72756,0.0528516,1.79315,8,1,0,0,0.124744,9.2157,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1100,W3_P050,PHASE2,110.335,1660857503.53,PERFECT_INCREMENT,0.561195,8.96483,0.586948,7.68984,0.025753,-1.27499,-0.0458895749249,0.0858757,1.31959,0.775452,1.64644,3,1,0,0,0.124744,9.2157,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1101,W3_P050,PHASE2,110.436,1660857503.63,ONLINE_BASELINE,0.480919,8.48258,0.572501,6.26426,0.091582,-2.21832,-0.190431236861,0.145056,2.31915,0.424931,1.7035,4,1,0,1,0.0674395,6.76017,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1101,W3_P050,PHASE2,110.436,1660857503.63,ORACLE_RELATIVE,0,1.09402e-15,0.506579,1.22603,0.506579,1.22603,NA,0.506579,1.22603,0.0480067,1.82466,8,1,0,1,0.0674395,6.76017,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1101,W3_P050,PHASE2,110.436,1660857503.63,PERFECT_INCREMENT,0.534383,9.14519,0.556586,7.99819,0.022203,-1.147,-0.0415488516663,0.0645232,1.19364,0.600199,1.64366,2,1,0,1,0.0674395,6.76017,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1102,W3_P050,PHASE2,110.536,1660857503.73,ONLINE_BASELINE,0.62127,6.8001,0.598245,6.28562,-0.023025,-0.51448,0.037061181129,0.0515527,0.811213,0.0674109,1.71289,2,1,0,0,0.200518,7.12449,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1102,W3_P050,PHASE2,110.536,1660857503.73,ORACLE_RELATIVE,0,8.3343e-17,0.431923,1.67433,0.431923,1.67433,NA,0.431923,1.67433,0.0469548,1.78535,7,1,0,0,0.200518,7.12449,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1102,W3_P050,PHASE2,110.536,1660857503.73,PERFECT_INCREMENT,0.574652,6.51376,0.572335,6.25239,-0.002317,-0.26137,0.00403200545722,0.017176,0.78764,0.0652348,1.71956,1,1,0,0,0.200518,7.12449,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1103,W3_P050,PHASE2,110.637,1660857503.84,ONLINE_BASELINE,0.624656,5.65731,0.606927,5.61174,-0.017729,-0.04557,0.0283820214646,0.0285664,0.661397,0.0791861,1.72294,1,1,0,0,0.208547,6.55834,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
